Cell Index,UMAP X,UMAP Y,"Cell type label (HeLa, 0; NIH3T3, 1)",C10H14N5O7P - AMP,C10H17N3O6S - Glutathione,C11H11ClN2O2 - C11H11ClN2O2,C16H30O2 - 4 possible acid,C18H13NO4 - C18H13NO4,C18H32O2 - Linoleic acid,C18H34O2 - Oleic acid,C18H36O2 - 3 possible FA,C19H37O6P - C19H37O6P,C19H37O7P - C19H37O7P,C19H39O7P - LPA(16:0),C20H30O2 - EPA,C20H32O2 - Arachidonic,C20H34O2 - ETrE,C21H37O6P - CPA(18:2),C21H39O6P - CPA(18:1),C21H39O7P - LPA(18:2),C21H41O6P - C21H41O6P,C21H41O7P - LPA(18:1)/DHAP(18:0),C21H43O7P - LPA(18:0),C21H44NO6P - C21H44NO6P,C21H44NO7P - LPE(16:0),C22H30N2O5 - C22H28N2O5,C22H32O2 - DHA,C22H34O2 - DPA,C23H43O7P - C23H43O7P,C23H46NO7P - LPE(18:1),C23H48NO7P - LPE(18:0),C25H44NO7P - LPE(20:4),C25H50NO7P - LPE(20:1),C27H44NO7P - C27H44NO7P,C27H46NO7P - C27H46NO7P,C27H48NO7P - C27H48NO7P,C27H51O12P - PI(18:1),C27H53O12P - PI(18:0),C29H49O12P - PI(20:4),C30H39N3O7 - C30H39N3O7,C34H68NO6P - C34H68NO6P,C35H67O8P - PA(32:1),C35H69O8P - C35H69O8P,C36H69O8P - PA(33:1),C37H69O8P - PA(34:2),C37H71O8P - PA(34:1),C37H74NO8P - PE(32:0),C38H71O8P - C38H71O8P,C38H73O8P - PA(35:1),C39H69O8P - PA(36:4),C39H71O8P - PA(36:3),C39H73O8P - PA(36:2),C39H74NO8P - PE(34:2),C39H75O8P - C39H75O8P,C39H76NO8P - PE(34:1),C40H76NO10P - PS(34:1),C40H77O10P - PG(34:1),C40H78NO8P - PC(32:1),C41H71O8P - PA(38:4)(2-),C41H73O8P - PA(38:4),C41H74NO7P - C41H74NO7P,C41H74NO8P - PE(36:4),C41H75O8P - C41H75O8P,C41H78NO8P - PE(36:2),C41H80NO8P - PE(36:1),C42H80NO10P - PS(36:1),C42H82NO6P - CerP(d18:1/24:0),C43H73O8P - PA(40:6),C43H75O8P - PA(40:4),C43H76NO7P - PE(38:5),C43H76NO8P - PE(38:5),C43H78NO7P - C43H78NO7P,C43H78NO8P - PE(38:4),C43H79O13P - PI(34:2),C43H81O13P - PI(34:1),C43H82NO8P - PE(38:2),C44H78NO10P - PS(38:4),C44H84NO6P - C44H84NO6P,C45H78NO8P - PE(40:6),C45H79O13P - PI(36:4),C45H80NO8P - PE(40:5),C45H81O13P - PI(36:3),C45H82NO8P - PE(40:4),C47H81O13P - PI(38:5),C47H85O13P - PI(38:3),C5H14NO6P - Glycerylphosphorylethanolamine,C6H11O8P - Inositol cyclic phosphate,C6H13O7P - Mevalonic acid-5P,C6H13O9P - Hexose-phosphate,C6H14NO7P - C6H14NO7P,C9H19O11P - C9H19O11P
680,5.6186223,4.580528,0,5.52242183685302,0,9.62322044372558,4.73013114929199,0,0,6.46741914749145,7.21559047698974,7.5565857887268,0,5.78985118865966,4.98008632659912,6.70625257492065,0,4.8955283164978,6.82400846481323,4.92426919937133,7.60059595108032,5.98829460144043,6.46088933944702,0,4.26114273071289,0,5.8431601524353,5.59332132339477,0,4.81912660598754,6.12227869033813,4.48489570617675,0,0,4.52433252334594,0,4.63477754592895,6.96301364898681,4.7698278427124,4.7473611831665,6.27308464050293,4.85765647888183,5.88987064361572,5.65089082717895,4.96870326995849,6.67331981658935,4.77854585647583,0,5.46843767166137,0,0,5.97769927978515,0,5.80663061141967,4.88788032531738,0,4.89079761505126,0,5.70878791809082,5.46763563156127,0,0,4.97564697265625,4.28319787979126,6.08472108840942,0,4.87653064727783,4.5178427696228,4.45458602905273,0,4.41758584976196,0,6.33766937255859,0,0,0,0,0,0,0,5.65497589111328,0,4.9108567237854,6.68131685256958,0,6.0308198928833,8.36603260040283,5.61291885375976,7.44807720184326,5.83893918991088,5.4670181274414
681,-0.1704251,6.7859116,1,5.8610873222351,6.58043575286865,9.43682765960693,4.95238208770751,6.58043575286865,4.52715349197387,7.0643630027771,6.94569253921508,7.52976274490356,4.80201721191406,6.07594776153564,4.52278995513916,6.62448167800903,0,4.66920804977417,7.11774682998657,4.4038348197937,7.40459203720092,6.33504390716552,5.95191717147827,0,4.43582105636596,0,0,4.094322681427,4.64337635040283,5.56586122512817,6.51837491989135,6.03517007827758,4.61029005050659,0,5.41619205474853,4.9797773361206,4.40336608886718,6.6694746017456,5.64441061019897,0,4.8848123550415,5.45172548294067,5.84503936767578,4.57806682586669,5.83953619003295,6.67402696609497,4.85191822052001,4.71090221405029,5.73673820495605,0,0,6.75335836410522,0,0,6.14137697219848,0,4.51914644241333,0,5.45849990844726,5.9659366607666,4.78207921981811,0,5.47268056869506,6.42477846145629,6.35822105407714,4.52537679672241,4.62136650085449,4.76492071151733,0,4.84941816329956,5.00319099426269,0,6.69455051422119,0,5.95866346359252,4.52569532394409,0,0,4.54576444625854,5.45652818679809,4.86575555801391,0,4.58284616470336,0,0,6.14893150329589,8.08045482635498,4.66172647476196,7.52146100997924,6.14579391479492,4.46740245819091
682,1.5834409,9.039647,1,4.5239200592041,6.47630214691162,9.32667922973632,5.44861268997192,6.47630214691162,4.30885219573974,7.21989679336547,7.14022588729858,7.179536819458,4.54186105728149,6.34088516235351,4.83518171310424,6.46839904785156,4.42115592956543,0,6.94097805023193,4.84282064437866,7.10398197174072,6.42003297805786,5.78879022598266,0,4.60024738311767,4.16723728179931,4.51599788665771,4.69012308120727,4.71821928024292,6.10237503051757,6.66949081420898,6.33245229721069,5.41034889221191,0,4.28706789016723,4.7411470413208,5.6560378074646,6.52651309967041,4.73652505874633,0,6.11727571487426,5.85383510589599,5.49377870559692,5.45969915390014,5.79347419738769,6.94105577468872,5.42061805725097,4.32965850830078,6.04054641723632,4.49333381652832,5.66235780715942,7.03874540328979,0,4.70723819732666,5.95423984527587,0,4.91577863693237,0,5.32886743545532,5.41559076309204,5.48683023452758,0,4.85955190658569,6.05515146255493,6.92213106155395,5.61768960952758,4.47255897521972,0,0,5.4252438545227,5.92110157012939,4.29281854629516,6.3693995475769,5.41341304779052,6.84160995483398,5.90014743804931,0,0,4.34341526031494,0,5.6392970085144,0,4.74524402618408,0,0,5.58535146713256,7.91515445709228,3.91450095176696,7.3009386062622,6.21644163131713,4.81636142730712
683,0.06947931,8.350666,1,5.7525520324707,6.64353322982788,9.20790100097656,6.30699110031127,6.64353322982788,5.01291131973266,6.84773302078247,6.95928382873535,7.45985984802246,5.11667585372924,6.24593019485473,4.40022563934326,6.280357837677,4.28134250640869,0,6.80499982833862,5.05848550796508,6.98171663284301,6.48951721191406,6.06634855270385,0,5.68046569824218,0,0,4.7350172996521,0,6.18393564224243,6.56462144851684,5.8736138343811,4.84160137176513,0,5.10474157333374,0,4.91952753067016,6.54859638214111,0,4.77112913131713,6.05568981170654,5.05938291549682,6.40395164489746,5.11763715744018,6.09886121749877,7.36855506896972,5.6963939666748,0,5.58162641525268,0,0,6.33094549179077,4.85933446884155,6.10523653030395,6.57161808013916,4.49282026290893,5.69091701507568,0,4.37494850158691,4.92246723175048,6.17038488388061,5.10112762451171,0,6.41414546966552,6.9494571685791,5.87313795089721,5.61366939544677,4.57105445861816,4.43509006500244,4.95984745025634,6.35713005065918,0,6.69588136672973,4.7128791809082,6.71804761886596,5.11644268035888,5.0661392211914,5.08329486846923,0,0,0,4.61894989013671,4.69844532012939,0,6.04810047149658,5.67080354690551,7.90836954116821,5.12337350845336,7.17557764053344,5.53261423110961,4.75109910964965
684,6.954411,2.386655,0,4.60896825790405,4.27332925796508,9.77343940734863,5.51460742950439,4.27332925796508,4.28427839279174,6.48038578033447,6.85315752029418,7.40084886550903,3.92995381355285,5.78063488006591,3.96784973144531,6.6459846496582,4.53030109405517,0,6.75083923339843,0,7.57361555099487,5.97121667861938,6.51478862762451,3.96594381332397,3.96405839920043,0,4.72592115402221,5.53705596923828,3.99472665786743,0,5.9705638885498,4.64297342300415,0,3.98659873008728,4.30629348754882,0,4.57825422286987,6.90779638290405,4.28154563903808,0,6.17421674728393,5.78875875473022,5.63385200500488,5.30303621292114,5.2528018951416,6.32854604721069,4.36724948883056,0,4.68505430221557,0,4.54640102386474,6.05123043060302,0,0,5.30204200744628,0,4.11427927017211,0,5.46050930023193,5.43214416503906,0,0,0,5.23386335372924,5.70582914352417,4.48531150817871,4.5184588432312,4.60167026519775,4.57081127166748,0,5.55284166336059,0,6.23622322082519,0,0,0,0,0,0,0,4.37974643707275,0,0,6.55544471740722,0,4.40263319015502,8.40669536590576,5.38591909408569,7.54922580718994,5.31342220306396,5.96619606018066
685,2.3804448,3.4311254,0,5.98610591888427,0,9.51786518096923,5.47050285339355,0,4.6223759651184,6.55542850494384,6.65288209915161,6.99358558654785,0,5.54881811141967,4.58381652832031,6.83450269699096,4.41776275634765,4.45460128784179,6.99612474441528,4.34031105041503,7.40457344055175,6.07957363128662,6.22269248962402,0,3.98535728454589,0,5.80797481536865,5.62372541427612,5.16068935394287,4.25469636917114,5.72900056838989,4.21173572540283,0,4.60086631774902,0,0,5.64494848251342,7.22041940689086,4.65689849853515,4.32163286209106,5.73752307891845,4.61079454421997,5.52041721343994,4.12594556808471,5.52013397216796,6.48760366439819,0,4.38475847244262,4.41827058792114,4.48436069488525,4.70199918746948,6.56035423278808,0,5.31279325485229,5.18275785446167,0,5.13236045837402,4.06452131271362,5.78609657287597,5.65462589263916,0,0,4.31926250457763,5.53712034225463,6.11429071426391,5.71755647659301,4.52252960205078,5.40860223770141,4.68750953674316,0,5.79498195648193,0,6.91001653671264,0,4.27705240249633,4.01580190658569,4.35047149658203,5.25719547271728,0,0,4.47612142562866,3.87023091316223,0,0,0,5.78175449371337,8.70632362365722,4.72234916687011,7.75686264038085,5.23302125930786,5.9525499343872
686,13.618894,5.835783,0,5.08482027053833,0,9.6071195602417,6.08769178390502,0,0,6.82486152648925,7.24547338485717,7.77833080291748,0,5.97547483444213,0,6.29879570007324,0,5.19762134552001,6.50976848602294,0,7.82724523544311,6.26910161972045,6.38340663909912,0,0,0,4.65384483337402,5.10670232772827,4.58053731918335,0,6.65997552871704,5.25224256515502,0,0,0,0,0,6.79735708236694,0,0,6.64918947219848,6.32208824157714,6.22663593292236,0,5.92378139495849,6.86479759216308,4.9801025390625,0,0,0,0,5.92821598052978,0,5.38663005828857,0,0,4.81294202804565,0,4.97987747192382,5.01247262954711,0,0,0,5.13531303405761,5.14925861358642,0,0,5.00241899490356,0,0,0,0,4.98469543457031,0,0,5.02983856201171,0,0,4.82575273513793,0,0,4.73267745971679,0,6.7268476486206,6.16813087463378,5.34190607070922,8.33219528198242,4.99842166900634,7.87154960632324,5.17520952224731,5.13773393630981
687,15.230044,15.008265,1,0,5.20777702331543,9.69899177551269,5.27499055862426,5.20777702331543,0,6.51011323928833,7.13270187377929,7.95293045043945,4.46066379547119,6.29132890701293,0,6.26699829101562,0,4.70633506774902,7.03029870986938,0,7.72276735305786,6.60494947433471,6.54740476608276,0,4.78296184539794,0,0,4.56342315673828,0,4.86207342147827,6.55058765411376,5.7159457206726,0,0,0,0,0,6.54589128494262,0,0,5.76618146896362,5.82443141937255,6.37420225143432,0,5.77497100830078,6.89073133468627,6.30767726898193,0,0,0,0,6.01111984252929,0,0,5.81519603729248,0,0,0,5.08479166030883,5.22163820266723,5.02153778076171,0,0,4.99127912521362,6.43229579925537,4.7436842918396,0,0,0,0,0,0,4.93062782287597,0,0,0,0,0,0,0,0,0,0,0,0,5.81621932983398,8.2886848449707,5.89234018325805,7.3892273902893,6.0165958404541,4.99479007720947
688,13.828355,12.546019,0,0,5.62062644958496,9.2749662399292,6.1956992149353,5.62062644958496,0,7.4882788658142,8.2654857635498,7.81453895568847,0,5.97103786468505,5.61308526992797,6.26093578338623,0,0,6.95909214019775,0,7.80410766601562,7.01661396026611,6.21316957473754,0,0,0,0,0,0,0,6.05819988250732,0,0,0,0,0,0,6.88733053207397,0,0,7.72330951690673,6.13733148574829,7.44784641265869,0,5.58985090255737,7.08951568603515,5.94019794464111,0,5.61853647232055,0,0,5.58310365676879,0,5.85599327087402,0,0,0,0,5.77376556396484,0,0,0,0,0,6.26467895507812,0,0,5.51089811325073,0,0,0,0,5.81775903701782,0,0,0,0,0,0,0,0,0,0,0,0,6.93296194076538,7.82626676559448,5.3479037284851,7.22113275527954,5.93068599700927,5.71198606491088
689,15.416586,11.8494625,0,0,4.53211975097656,10.0627603530883,5.10366916656494,0,0,6.15454196929931,7.18476963043212,7.58556985855102,0,5.75682830810546,0,5.20670938491821,0,0,6.58308029174804,4.70151424407959,7.56754875183105,5.27013635635376,5.16072702407836,0,0,0,0,4.93744802474975,0,0,5.89744043350219,4.59842634201049,0,0,0,0,0,6.60746574401855,0,0,6.08637475967407,5.85944032669067,6.4970359802246,4.98849201202392,0,7.01957893371582,4.69155883789062,0,0,0,0,5.7644362449646,0,0,5.79097938537597,0,0,0,0,0,0,0,0,0,5.98872995376586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77373933792114,8.17868995666503,5.16911554336547,7.31561040878295,4.51878881454467,5.26856136322021
690,3.012672,8.647642,1,4.63542890548706,6.46259880065918,8.96153736114502,6.10519742965698,6.46259880065918,4.78229761123657,7.3210482597351,7.16151237487793,7.39141941070556,5.91254711151123,5.68283224105835,4.8842487335205,6.75578022003173,4.51637983322143,4.69782161712646,7.3497986793518,0,7.35514545440673,6.21452045440673,5.00202560424804,0,5.173837184906,0,5.14882850646972,5.18534278869628,0,5.84744215011596,5.99478769302368,5.70596122741699,5.02391910552978,0,0,4.88229036331176,4.96343851089477,6.93272638320922,0,0,4.9894471168518,5.89231061935424,5.95982360839843,5.09767723083496,6.55129671096801,6.66258478164672,5.89858150482177,4.57539558410644,5.04383850097656,0,0,6.61855506896972,0,5.49899435043335,6.4427900314331,4.61835575103759,0,0,5.84368133544921,4.72356224060058,4.84396362304687,0,4.67763423919677,6.88926649093627,6.65470075607299,5.78178024291992,4.60423135757446,4.58922147750854,4.8794355392456,4.7710108757019,6.36443138122558,0,6.86138725280761,6.02989721298217,7.10799932479858,5.62672472000122,4.92723321914672,0,0,0,0,4.76452207565307,4.89802408218383,0,0,5.66813230514526,8.37591934204101,4.77778625488281,7.58936357498168,5.94373369216918,4.83909749984741
691,0.5343787,6.5948944,1,4.73076581954956,5.83041954040527,8.96102619171142,5.65309333801269,5.83041954040527,5.40268182754516,7.19927263259887,6.91555547714233,7.67682695388793,4.22527503967285,4.87464904785156,0,6.5134744644165,0,0,7.30139970779418,4.16456747055053,7.70872116088867,6.35944128036499,5.78837299346923,0,4.86816978454589,0,5.25708150863647,5.5017762184143,0,4.81614542007446,6.2559118270874,4.45981073379516,5.63415670394897,0,4.54917955398559,5.45769071578979,5.40623760223388,6.64357662200927,0,4.75407361984252,5.99325895309448,4.78983354568481,5.70447969436645,4.69681882858276,6.10140132904052,6.98410558700561,5.44920253753662,0,5.35901308059692,5.36891603469848,5.37001132965087,6.69836282730102,0,6.07074546813964,6.08030700683593,4.32043552398681,4.24760198593139,5.39886903762817,5.45142078399658,5.49867391586303,4.60265159606933,4.23795366287231,4.84537649154663,6.58247232437133,6.81341552734375,4.39269542694091,5.35787153244018,4.51413822174072,4.68500232696533,5.85037565231323,6.27078676223754,4.130051612854,7.04772472381591,5.54483366012573,6.87183856964111,5.70686626434326,0,0,4.51753807067871,5.73533248901367,5.75747489929199,5.51275157928466,5.51308822631835,0,0,5.75028038024902,8.31745052337646,4.84751653671264,7.4553894996643,5.89262914657592,4.76036834716796
692,11.448452,11.007646,0,4.34005069732666,5.60502862930297,9.78693199157714,5.56987237930297,5.60502862930297,3.84469318389892,6.7395749092102,6.90855073928833,7.80524826049804,5.40124893188476,6.2352442741394,3.70236563682556,6.10848188400268,0,0,6.75766515731811,4.33636760711669,7.38320922851562,6.00055646896362,6.31945943832397,0,0,0,3.83503079414367,0,3.99533772468566,3.92762088775634,6.28427124023437,4.5410132408142,0,0,0,0,0,6.60222434997558,0,0,6.38850355148315,5.79222774505615,6.43642377853393,4.19243192672729,5.34049081802368,6.96761417388916,5.5490756034851,0,4.35264253616333,0,0,6.02265453338623,0,0,5.13978719711303,0,3.67542219161987,0,0,4.02382946014404,0,0,0,4.05839204788208,5.2365083694458,0,0,0,4.3184642791748,0,3.76198387145996,0,5.46693658828735,4.12288188934326,0,4.70506000518798,0,0,4.07259798049926,0,0,0,0,6.55765914916992,0,5.10410356521606,8.37837409973144,5.11822605133056,7.48854160308837,6.11267375946044,5.88246870040893
693,6.570799,6.7602887,0,5.17748546600341,5.59799337387085,9.84927368164062,5.78486967086792,5.59799337387085,0,6.22016525268554,7.09548616409301,7.66972637176513,4.16109704971313,5.85351276397705,0,6.1017198562622,3.59170866012573,4.15459489822387,6.58139753341674,4.04779195785522,7.74005985260009,6.2416615486145,6.00807762145996,0,4.13164758682251,0,4.92954587936401,4.32122421264648,3.73555421829223,4.82520771026611,5.9771819114685,4.30870580673217,4.38179969787597,4.06833553314209,3.87668466567993,0,3.75512075424194,6.52188301086425,0,0,6.16497945785522,5.20158767700195,6.46935510635376,4.2065691947937,4.97070455551147,6.85433721542358,5.03484153747558,0,4.12487888336181,0,0,5.72926425933837,0,4.39345264434814,4.05560255050659,0,4.07754850387573,0,4.33581066131591,4.31994533538818,0,0,4.35138463973999,4.26782941818237,5.66708993911743,0,4.14903688430786,4.17784547805786,5.02049160003662,0,5.00441694259643,0,5.59092378616333,0,0,0,0,0,5.14721488952636,0,5.07022428512573,4.11622810363769,0,0,5.91360521316528,5.4134087562561,8.19079780578613,5.37731409072876,7.2815818786621,5.2728476524353,6.11840629577636
694,18.066633,10.625075,0,0,0,10.0274114608764,5.05907440185546,0,0,5.4502420425415,7.27974271774292,7.79236030578613,4.20438861846923,5.94609308242797,0,0,0,0,5.46146202087402,0,7.9343671798706,6.17266845703125,6.649986743927,0,0,0,0,0,0,4.42338371276855,6.3870415687561,4.47440385818481,0,4.47501325607299,0,0,0,6.96331930160522,0,0,6.98772192001342,5.34916353225708,6.47004127502441,0,0,6.79758596420288,0,0,0,0,0,4.2118272781372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17691230773925,8.20271205902099,4.37594699859619,7.34960079193115,4.45064687728881,4.43898153305053
695,0.8668211,7.944998,1,5.03371238708496,4.56135606765747,9.7712755203247,5.12708902359008,4.56135606765747,0,6.73822736740112,6.74097490310668,7.70520067214965,4.34066867828369,6.18602657318115,0,6.39620018005371,4.49631452560424,3.86698198318481,6.8512954711914,4.61598587036132,7.23789262771606,6.1154556274414,5.86835813522338,0,5.21883583068847,0,4.00336742401123,0,0,4.62746286392211,6.00778484344482,5.17802715301513,0,4.12503480911254,0,4.52497863769531,4.90425491333007,6.29032039642334,4.56776046752929,4.55055141448974,5.22802257537841,5.69112205505371,5.65366220474243,4.46759319305419,5.09606313705444,6.16493272781372,0,4.20975637435913,5.20713090896606,0,5.09521341323852,6.03672742843627,3.92136597633361,0,5.44332790374755,0,4.61336421966552,0,4.13631439208984,5.10617351531982,4.56895446777343,0,4.04486894607543,5.2840723991394,6.21419382095336,4.45567989349365,4.42833089828491,0,0,0,5.01279163360595,0,5.80811357498168,0,6.3315405845642,0,0,4.52742624282836,0,4.53193187713623,4.23404788970947,0,0,6.13338565826416,0,5.58188295364379,8.56500053405761,4.50549221038818,7.48022842407226,5.62602376937866,5.27885150909423
696,11.120665,7.592358,0,6.06479454040527,6.65658950805664,9.7413215637207,5.87163352966308,6.65658950805664,0,6.78527402877807,6.8958830833435,7.70345401763916,0,6.32448768615722,4.5343542098999,6.91890859603881,4.85263681411743,0,7.01348495483398,0,7.23336029052734,5.79123830795288,5.89031553268432,0,0,0,5.98190927505493,5.12687683105468,0,4.80994176864624,6.14424657821655,5.58776521682739,0,0,0,4.92491197586059,4.70925712585449,6.38253116607666,0,0,6.15725755691528,4.89620018005371,5.8482699394226,0,0,6.2921028137207,5.67214775085449,0,0,0,0,4.6863408088684,0,0,5.00805759429931,0,4.47854661941528,0,5.74698781967163,6.06941509246826,0,0,0,0,5.97531747817993,0,0,6.19961881637573,5.02191352844238,0,5.82956552505493,0,6.21437215805053,0,0,0,0,4.49547147750854,4.92829513549804,0,0,0,0,0,5.83297252655029,5.49778938293457,8.14970588684082,4.57291793823242,7.39882802963256,5.495126247406,5.73394536972045
697,5.5327673,1.5271878,0,4.58788251876831,6.02302074432373,9.18087863922119,4.89846229553222,6.02302074432373,0,6.89668798446655,7.55927276611328,7.63224267959594,4.8474793434143,5.97438383102417,0,7.04010200500488,4.98646593093872,0,6.97032070159912,5.02168750762939,7.62439966201782,6.40341567993164,6.31724071502685,0,4.44160318374633,0,4.9896969795227,4.71691513061523,0,4.52962398529052,6.41051864624023,5.93677330017089,0,0,4.92465925216674,5.05561542510986,4.59086275100708,6.5803256034851,5.8629093170166,0,6.77518272399902,5.81353569030761,6.17903995513916,5.65071535110473,5.64845132827758,6.70860862731933,4.78721952438354,0,5.06116580963134,4.41635656356811,4.67104148864746,6.69416809082031,0,4.82537078857421,6.03119087219238,0,4.66437816619873,0,6.00469064712524,5.93450498580932,0,0,0,5.03010463714599,6.33890581130981,5.00872898101806,0,4.94986200332641,5.68707418441772,5.8464937210083,5.91912937164306,0,6.95708751678466,0,0,5.8095359802246,0,0,4.48439216613769,6.23901271820068,6.0552544593811,0,5.95904302597045,7.45137643814086,0,4.56383943557739,8.06108283996582,4.66059398651123,6.85297775268554,5.16204977035522,5.7724323272705
698,12.388476,13.22741,1,6.38584947586059,5.22196626663208,9.24763965606689,6.19284343719482,5.22196626663208,0,7.03572845458984,7.5556902885437,8.03175926208496,0,6.21992540359497,0,6.594491481781,0,4.84450960159301,7.07045936584472,5.00547075271606,7.91832447052001,6.29059410095214,6.48772382736206,0,0,0,0,0,4.94081687927246,0,6.28218555450439,5.2957215309143,0,0,0,0,0,6.93397188186645,0,0,6.26789474487304,5.27572727203369,5.32083320617675,5.2026686668396,0,7.10581398010253,5.48044538497924,0,5.55904054641723,0,0,5.43049526214599,0,4.93953800201416,5.4203176498413,0,0,0,0,5.43641090393066,4.92266654968261,0,0,6.04628372192382,5.56104946136474,0,0,0,0,0,5.29357862472534,0,5.17657804489135,0,5.07999372482299,0,0,0,0,0,0,0,0,0,0,5.53453016281127,8.80462741851806,5.60745048522949,7.8046760559082,6.45959520339965,5.30031967163085
699,8.49289,7.9837236,0,4.47110176086425,5.64448308944702,9.66957092285156,6.16554546356201,5.64448308944702,0,6.78162288665771,6.75519752502441,7.75543451309204,4.59490060806274,5.72368144989013,4.21229791641235,6.15418529510498,0,4.66341543197631,7.06314086914062,4.41486930847168,7.5884256362915,6.10856771469116,6.50746583938598,0,4.30974054336547,0,5.61433744430542,4.48223257064819,0,5.44784069061279,6.45854330062866,6.02038431167602,0,0,0,0,5.48092699050903,6.66486835479736,0,0,4.76768064498901,6.00077533721923,6.22184228897094,0,5.7357792854309,7.03317022323608,0,0,4.88943529129028,0,4.66671466827392,6.0757942199707,0,4.54324769973754,5.83866691589355,0,4.75202512741088,0,0,4.92126750946044,0,0,4.76016569137573,5.83758831024169,6.43417310714721,0,0,0,0,0,0,0,4.48950338363647,0,0,0,0,0,4.46845436096191,0,4.48550605773925,0,0,0,6.26846647262573,5.51103210449218,8.32770538330078,4.86834716796875,7.68183088302612,5.66289043426513,4.92864561080932
